BusinessTreeId;BusinessYearEnd;BusinessTreeFatherId
55492;2023;51767
55493;2023;51767
55517;2023;51767
55525;2023;51767
55617;2023;51767
55620;2023;51767
55622;2023;51767
55624;2023;51767
55685;2023;51767
63803;2023;51491
64005;2023;63803
68016;2023;64005
31731;2023;27795
2088;2023;31731
2886;2023;2088
3441;2023;2088
4887;2023;2088
59759;2023;2088
68017;2023;2088
68018;2023;2088
27853;2023;27805
149;2023;27853
19779;2023;149
9153;2023;149
3257;2023;149
18058;2023;149
18059;2023;149
18063;2023;149
18064;2023;149
18065;2023;149
18066;2023;149
18067;2023;149
18068;2023;149
18078;2023;149
18082;2023;149
18083;2023;149
21991;2023;149
22007;2023;149
22008;2023;149
25892;2023;149
25893;2023;149
25894;2023;149
1244;2023;149
1245;2023;149
1533;2023;149
1544;2023;149
1545;2023;149
1546;2023;149
1551;2023;149
1552;2023;149
1563;2023;149
1564;2023;149
1586;2023;149
1587;2023;149
1610;2023;149
43356;2023;149
43365;2023;149
51413;2023;149
51414;2023;149
51415;2023;149
51416;2023;149
51417;2023;149
51418;2023;149
51424;2023;149
51577;2023;27806
147;2023;51577
5739;2023;147
12795;2023;147
9168;2023;147
9169;2023;147
9170;2023;147
18054;2023;147
18055;2023;147
18056;2023;147
18057;2023;147
25898;2023;147
1130;2023;147
4081;2023;147
4082;2023;147
4083;2023;147
4084;2023;147
4085;2023;147
4486;2023;147
1529;2023;147
1534;2023;147
1537;2023;147
1553;2023;147
1554;2023;147
1557;2023;147
1558;2023;147
1559;2023;147
1560;2023;147
1565;2023;147
1566;2023;147
1576;2023;147
4646;2023;147
1612;2023;147
1730;2023;147
55460;2023;147
55671;2023;147
51578;2023;27806
51780;2023;51578
12796;2023;51780
12797;2023;51780
18050;2023;51780
18051;2023;51780
1547;2023;51780
1550;2023;51780
1715;2023;51780
51579;2023;27806
51781;2023;51579
55655;2023;51781
55656;2023;51781
55657;2023;51781
55658;2023;51781
55659;2023;51781
27855;2023;27807
107;2023;27855
290;2023;107
291;2023;107
292;2023;107
299;2023;107
8910;2023;107
8912;2023;107
8913;2023;107
8917;2023;107
8933;2023;107
8934;2023;107
12549;2023;107
12550;2023;107
12553;2023;107
12555;2023;107
12558;2023;107
12559;2023;107
12563;2023;107
12564;2023;107
12565;2023;107
12566;2023;107
12567;2023;107
12568;2023;107
12570;2023;107
12571;2023;107
12572;2023;107
12573;2023;107
12574;2023;107
12575;2023;107
12576;2023;107
12577;2023;107
12578;2023;107
12579;2023;107
12580;2023;107
12582;2023;107
12584;2023;107
12589;2023;107
12591;2023;107
12611;2023;107
521;2023;107
568;2023;107
569;2023;107
630;2023;107
638;2023;107
639;2023;107
640;2023;107
5757;2023;107
645;2023;107
646;2023;107
5799;2023;107
5800;2023;107
5801;2023;107
5802;2023;107
2812;2023;107
852;2023;107
3258;2023;107
3259;2023;107
3260;2023;107
3261;2023;107
3262;2023;107
3263;2023;107
3264;2023;107
3265;2023;107
996;2023;107
997;2023;107
998;2023;107
999;2023;107
1051;2023;107
18012;2023;107
18013;2023;107
18014;2023;107
18016;2023;107
18017;2023;107
18018;2023;107
14272;2023;107
14273;2023;107
14274;2023;107
14276;2023;107
14277;2023;107
18039;2023;107
18046;2023;107
18047;2023;107
18048;2023;107
18049;2023;107
21895;2023;107
21898;2023;107
21903;2023;107
21904;2023;107
21908;2023;107
21909;2023;107
21910;2023;107
21911;2023;107
21912;2023;107
21913;2023;107
21914;2023;107
21916;2023;107
21917;2023;107
21918;2023;107
21922;2023;107
21923;2023;107
21926;2023;107
21927;2023;107
21928;2023;107
21929;2023;107
21930;2023;107
21931;2023;107
21932;2023;107
21933;2023;107
21934;2023;107
21935;2023;107
21936;2023;107
21941;2023;107
21943;2023;107
21944;2023;107
21945;2023;107
21946;2023;107
21951;2023;107
25811;2023;107
25812;2023;107
25813;2023;107
25814;2023;107
25815;2023;107
25816;2023;107
25817;2023;107
25818;2023;107
25819;2023;107
25820;2023;107
25821;2023;107
30186;2023;107
30190;2023;107
30191;2023;107
30192;2023;107
30193;2023;107
30194;2023;107
30195;2023;107
30196;2023;107
30197;2023;107
30198;2023;107
30199;2023;107
30200;2023;107
30201;2023;107
30202;2023;107
30203;2023;107
30204;2023;107
30205;2023;107
30206;2023;107
30207;2023;107
30208;2023;107
30210;2023;107
30211;2023;107
30212;2023;107
30213;2023;107
30214;2023;107
30215;2023;107
30216;2023;107
30217;2023;107
30218;2023;107
30219;2023;107
30220;2023;107
30221;2023;107
30222;2023;107
1060;2023;107
1061;2023;107
1062;2023;107
1064;2023;107
1066;2023;107
1067;2023;107
1068;2023;107
1070;2023;107
1071;2023;107
1072;2023;107
1073;2023;107
1074;2023;107
1075;2023;107
1076;2023;107
1077;2023;107
1078;2023;107
1079;2023;107
1080;2023;107
1081;2023;107
1082;2023;107
1083;2023;107
1084;2023;107
1085;2023;107
1086;2023;107
1087;2023;107
1088;2023;107
1089;2023;107
1093;2023;107
1097;2023;107
1099;2023;107
1101;2023;107
1103;2023;107
3600;2023;107
3601;2023;107
3602;2023;107
3603;2023;107
3604;2023;107
3605;2023;107
3606;2023;107
3607;2023;107
1106;2023;107
1116;2023;107
1140;2023;107
1192;2023;107
1194;2023;107
1213;2023;107
1215;2023;107
1216;2023;107
1217;2023;107
1220;2023;107
7276;2023;107
7277;2023;107
1230;2023;107
1232;2023;107
7326;2023;107
7327;2023;107
7328;2023;107
7329;2023;107
7376;2023;107
7377;2023;107
1248;2023;107
1249;2023;107
1250;2023;107
1251;2023;107
1252;2023;107
1253;2023;107
1254;2023;107
1262;2023;107
1263;2023;107
7449;2023;107
7450;2023;107
7451;2023;107
7452;2023;107
4242;2023;107
4243;2023;107
4244;2023;107
7503;2023;107
4246;2023;107
4247;2023;107
4248;2023;107
4249;2023;107
4250;2023;107
4251;2023;107
4252;2023;107
4253;2023;107
4254;2023;107
4255;2023;107
4258;2023;107
4260;2023;107
4262;2023;107
4488;2023;107
1628;2023;107
1632;2023;107
1637;2023;107
1639;2023;107
1641;2023;107
1642;2023;107
1643;2023;107
1644;2023;107
1645;2023;107
1646;2023;107
1647;2023;107
1657;2023;107
1761;2023;107
43285;2023;107
43286;2023;107
43287;2023;107
43288;2023;107
43289;2023;107
43290;2023;107
43291;2023;107
43292;2023;107
43293;2023;107
43306;2023;107
43307;2023;107
43309;2023;107
43310;2023;107
43311;2023;107
43312;2023;107
43313;2023;107
43314;2023;107
43321;2023;107
43326;2023;107
43327;2023;107
43328;2023;107
43329;2023;107
55596;2023;107
55597;2023;107
55598;2023;107
55599;2023;107
55602;2023;107
68032;2023;107
68033;2023;107
68034;2023;107
68035;2023;107
68036;2023;107
68037;2023;107
68038;2023;107
68039;2023;107
68045;2023;107
68046;2023;107
68047;2023;107
68048;2023;107
68049;2023;107
68050;2023;107
68051;2023;107
68052;2023;107
68053;2023;107
68054;2023;107
68055;2023;107
68056;2023;107
68057;2023;107
51581;2023;27807
51724;2023;51581
21906;2023;51724
21907;2023;51724
55567;2023;51724
55568;2023;51724
55589;2023;51724
55590;2023;51724
27856;2023;27807
19690;2023;27856
8922;2023;19690
8923;2023;19690
8924;2023;19690
8925;2023;19690
8926;2023;19690
8927;2023;19690
8928;2023;19690
8931;2023;19690
8932;2023;19690
12556;2023;19690
12557;2023;19690
12569;2023;19690
12581;2023;19690
12583;2023;19690
12585;2023;19690
12586;2023;19690
12587;2023;19690
12588;2023;19690
12590;2023;19690
12592;2023;19690
14275;2023;19690
14278;2023;19690
14279;2023;19690
21889;2023;19690
21890;2023;19690
21893;2023;19690
21905;2023;19690
21921;2023;19690
21924;2023;19690
21925;2023;19690
21937;2023;19690
21938;2023;19690
21939;2023;19690
21940;2023;19690
30182;2023;19690
30183;2023;19690
30184;2023;19690
30185;2023;19690
30187;2023;19690
1105;2023;19690
1206;2023;19690
1207;2023;19690
1208;2023;19690
1209;2023;19690
1210;2023;19690
1219;2023;19690
1221;2023;19690
1222;2023;19690
4256;2023;19690
4257;2023;19690
43294;2023;19690
43295;2023;19690
43296;2023;19690
43297;2023;19690
43298;2023;19690
43299;2023;19690
43300;2023;19690
43301;2023;19690
43302;2023;19690
43303;2023;19690
43304;2023;19690
43305;2023;19690
43315;2023;19690
43316;2023;19690
43317;2023;19690
43318;2023;19690
43319;2023;19690
43320;2023;19690
55591;2023;19690
55592;2023;19690
55593;2023;19690
55594;2023;19690
55595;2023;19690
55600;2023;19690
55601;2023;19690
68040;2023;19690
68041;2023;19690
68042;2023;19690
68043;2023;19690
68044;2023;19690
27857;2023;27808
148;2023;27857
295;2023;148
296;2023;148
297;2023;148
304;2023;148
305;2023;148
306;2023;148
307;2023;148
8916;2023;148
8918;2023;148
8940;2023;148
519;2023;148
631;2023;148
632;2023;148
2713;2023;148
2714;2023;148
2715;2023;148
2716;2023;148
5737;2023;148
5738;2023;148
650;2023;148
651;2023;148
652;2023;148
653;2023;148
9171;2023;148
2756;2023;148
798;2023;148
815;2023;148
9761;2023;148
3277;2023;148
3278;2023;148
9963;2023;148
1048;2023;148
21643;2023;148
21644;2023;148
21679;2023;148
21680;2023;148
21681;2023;148
14282;2023;148
21883;2023;148
21884;2023;148
25824;2023;148
25825;2023;148
14283;2023;148
14284;2023;148
18079;2023;148
18080;2023;148
18081;2023;148
21993;2023;148
21994;2023;148
21995;2023;148
21999;2023;148
22000;2023;148
22001;2023;148
22002;2023;148
22003;2023;148
22004;2023;148
25895;2023;148
25896;2023;148
25897;2023;148
30189;2023;148
1124;2023;148
1125;2023;148
1126;2023;148
1128;2023;148
1129;2023;148
3632;2023;148
1131;2023;148
1234;2023;148
1235;2023;148
1236;2023;148
1237;2023;148
1240;2023;148
1241;2023;148
1242;2023;148
1243;2023;148
4058;2023;148
4062;2023;148
4063;2023;148
4064;2023;148
4065;2023;148
4068;2023;148
4069;2023;148
4070;2023;148
14895;2023;148
7461;2023;148
7467;2023;148
7471;2023;148
4487;2023;148
15285;2023;148
15286;2023;148
1475;2023;148
4570;2023;148
4577;2023;148
1589;2023;148
1666;2023;148
1667;2023;148
1674;2023;148
4741;2023;148
4745;2023;148
1676;2023;148
4752;2023;148
4753;2023;148
1680;2023;148
4759;2023;148
4760;2023;148
1696;2023;148
4782;2023;148
1699;2023;148
4789;2023;148
4790;2023;148
4791;2023;148
4794;2023;148
1718;2023;148
1746;2023;148
1747;2023;148
1748;2023;148
1749;2023;148
1750;2023;148
1751;2023;148
1752;2023;148
1754;2023;148
1755;2023;148
1756;2023;148
1764;2023;148
31560;2023;148
31579;2023;148
35451;2023;148
39063;2023;148
39064;2023;148
39071;2023;148
39080;2023;148
39087;2023;148
39088;2023;148
51422;2023;148
55674;2023;148
55675;2023;148
55676;2023;148
55677;2023;148
55678;2023;148
55679;2023;148
55680;2023;148
55681;2023;148
68010;2023;148
68011;2023;148
68013;2023;148
68058;2023;148
68059;2023;148
68060;2023;148
68061;2023;148
68062;2023;148
68063;2023;148
68064;2023;148
68065;2023;148
68066;2023;148
68067;2023;148
72670;2023;148
63813;2023;27808
64058;2023;63813
258;2023;64058
286;2023;64058
287;2023;64058
2303;2023;64058
2304;2023;64058
643;2023;64058
1351;2023;64058
1352;2023;64058
1353;2023;64058
1354;2023;64058
1355;2023;64058
1356;2023;64058
1357;2023;64058
1358;2023;64058
1359;2023;64058
1360;2023;64058
1361;2023;64058
1362;2023;64058
1363;2023;64058
1364;2023;64058
1365;2023;64058
1366;2023;64058
1367;2023;64058
1368;2023;64058
1369;2023;64058
1370;2023;64058
1371;2023;64058
1372;2023;64058
1373;2023;64058
1374;2023;64058
1375;2023;64058
1376;2023;64058
1377;2023;64058
1378;2023;64058
1379;2023;64058
1380;2023;64058
1381;2023;64058
1382;2023;64058
1383;2023;64058
1384;2023;64058
1385;2023;64058
1386;2023;64058
1387;2023;64058
1388;2023;64058
1389;2023;64058
1390;2023;64058
1391;2023;64058
1392;2023;64058
1393;2023;64058
1394;2023;64058
1395;2023;64058
1396;2023;64058
1397;2023;64058
1398;2023;64058
1399;2023;64058
1400;2023;64058
1401;2023;64058
1402;2023;64058
1403;2023;64058
1404;2023;64058
1405;2023;64058
1406;2023;64058
1407;2023;64058
1408;2023;64058
1409;2023;64058
1410;2023;64058
1411;2023;64058
1412;2023;64058
1413;2023;64058
1414;2023;64058
1415;2023;64058
1416;2023;64058
1417;2023;64058
1418;2023;64058
1419;2023;64058
1420;2023;64058
1421;2023;64058
1422;2023;64058
1423;2023;64058
1424;2023;64058
1425;2023;64058
1426;2023;64058
1427;2023;64058
1428;2023;64058
1429;2023;64058
1430;2023;64058
1431;2023;64058
1432;2023;64058
1433;2023;64058
1434;2023;64058
1435;2023;64058
1436;2023;64058
1439;2023;64058
1440;2023;64058
1441;2023;64058
1442;2023;64058
1443;2023;64058
1444;2023;64058
1445;2023;64058
1446;2023;64058
1447;2023;64058
1448;2023;64058
1449;2023;64058
1450;2023;64058
1451;2023;64058
1452;2023;64058
1453;2023;64058
55561;2023;64058
55563;2023;64058
55564;2023;64058
55565;2023;64058
55566;2023;64058
55603;2023;64058
55604;2023;64058
55605;2023;64058
55606;2023;64058
55607;2023;64058
55608;2023;64058
55609;2023;64058
55610;2023;64058
55611;2023;64058
55612;2023;64058
55613;2023;64058
68024;2023;64058
68025;2023;64058
68026;2023;64058
68027;2023;64058
68028;2023;64058
68029;2023;64058
68030;2023;64058
68031;2023;64058
27859;2023;27808
5091;2023;27859
8915;2023;5091
518;2023;5091
2573;2023;5091
810;2023;5091
3104;2023;5091
3105;2023;5091
1046;2023;5091
1047;2023;5091
14280;2023;5091
25822;2023;5091
25826;2023;5091
25828;2023;5091
25831;2023;5091
30188;2023;5091
4147;2023;5091
4150;2023;5091
4165;2023;5091
7431;2023;5091
7468;2023;5091
7481;2023;5091
7488;2023;5091
7491;2023;5091
7493;2023;5091
39058;2023;5091
67987;2023;5091
67988;2023;5091
67989;2023;5091
67990;2023;5091
68068;2023;5091
27860;2023;27808
151;2023;27860
1549;2023;151
1562;2023;151
1588;2023;151
1673;2023;151
1685;2023;151
11836;2023;151
51586;2023;27808
51783;2023;51586
35448;2023;51783
51436;2023;51783
55541;2023;51783
55542;2023;51783
55543;2023;51783
55544;2023;51783
55545;2023;51783
51435;2023;51783
51587;2023;27808
51784;2023;51587
1014;2023;51784
21677;2023;51784
25829;2023;51784
25830;2023;51784
30181;2023;51784
27861;2023;27809
152;2023;27861
5741;2023;152
21998;2023;152
4076;2023;152
4077;2023;152
4078;2023;152
4079;2023;152
4080;2023;152
4571;2023;152
4575;2023;152
1541;2023;152
1542;2023;152
1548;2023;152
19178;2023;152
43364;2023;152
63819;2023;27809
64034;2023;63819
6131;2023;64034
18070;2023;64034
18071;2023;64034
18076;2023;64034
1678;2023;64034
1695;2023;64034
55562;2023;64034
55672;2023;64034
68020;2023;64034
68021;2023;64034
27862;2023;27809
154;2023;27862
654;2023;154
816;2023;154
21984;2023;154
22009;2023;154
30175;2023;154
30176;2023;154
30177;2023;154
30178;2023;154
30179;2023;154
30180;2023;154
1238;2023;154
4056;2023;154
4057;2023;154
4059;2023;154
4061;2023;154
4071;2023;154
4075;2023;154
4573;2023;154
4580;2023;154
4595;2023;154
1571;2023;154
4671;2023;154
4672;2023;154
1669;2023;154
4740;2023;154
4743;2023;154
4744;2023;154
4748;2023;154
23241;2023;154
4751;2023;154
1679;2023;154
4757;2023;154
4780;2023;154
4781;2023;154
1703;2023;154
1704;2023;154
1706;2023;154
1707;2023;154
1709;2023;154
1710;2023;154
1711;2023;154
1712;2023;154
1714;2023;154
19374;2023;154
1717;2023;154
19390;2023;154
19391;2023;154
19392;2023;154
1736;2023;154
1739;2023;154
1779;2023;154
1793;2023;154
43367;2023;154
59758;2023;154
68022;2023;154
68023;2023;154
63821;2023;27809
64031;2023;63821
16016;2023;64031
16017;2023;64031
16018;2023;64031
288;2023;64031
289;2023;64031
21988;2023;64031
1437;2023;64031
1438;2023;64031
27863;2023;27809
19743;2023;27863
21987;2023;19743
27864;2023;27809
116;2023;27864
199;2023;116
498;2023;116
2796;2023;116
5998;2023;116
818;2023;116
1246;2023;116
1733;2023;116
1734;2023;116
1735;2023;116
1740;2023;116
1807;2023;116
27865;2023;27809
2133;2023;27865
4670;2023;2133
68005;2023;2133
27866;2023;27809
28004;2023;27866
247;2023;28004
248;2023;28004
252;2023;28004
506;2023;28004
670;2023;28004
672;2023;28004
691;2023;28004
817;2023;28004
1049;2023;28004
1052;2023;28004
18045;2023;28004
25833;2023;28004
1145;2023;28004
1146;2023;28004
1256;2023;28004
27867;2023;27810
27998;2023;27867
2740;2023;27998
1531;2023;27998
1569;2023;27998
1579;2023;27998
1719;2023;27998
1720;2023;27998
1721;2023;27998
1722;2023;27998
1723;2023;27998
1724;2023;27998
1725;2023;27998
1726;2023;27998
1727;2023;27998
1728;2023;27998
1729;2023;27998
1731;2023;27998
51597;2023;51508
51808;2023;51597
55647;2023;51808
39252;2023;39167
157;2023;39252
5460;2023;157
411;2023;157
414;2023;157
423;2023;157
425;2023;157
426;2023;157
427;2023;157
428;2023;157
429;2023;157
430;2023;157
431;2023;157
432;2023;157
433;2023;157
435;2023;157
437;2023;157
438;2023;157
2469;2023;157
2480;2023;157
449;2023;157
8848;2023;157
5516;2023;157
5517;2023;157
459;2023;157
463;2023;157
5538;2023;157
2533;2023;157
21757;2023;157
29817;2023;157
43358;2023;157
43359;2023;157
43360;2023;157
43361;2023;157
55627;2023;157
55628;2023;157
68096;2023;157
68097;2023;157
68098;2023;157
39253;2023;39167
158;2023;39253
8856;2023;158
8857;2023;158
8858;2023;158
5515;2023;158
8860;2023;158
8861;2023;158
465;2023;158
466;2023;158
467;2023;158
484;2023;158
485;2023;158
486;2023;158
488;2023;158
489;2023;158
490;2023;158
491;2023;158
493;2023;158
2534;2023;158
2535;2023;158
5556;2023;158
5557;2023;158
5560;2023;158
2537;2023;158
5562;2023;158
5563;2023;158
5564;2023;158
5566;2023;158
3376;2023;158
14186;2023;158
14187;2023;158
17943;2023;158
39254;2023;39167
39434;2023;39254
417;2023;39434
418;2023;39434
419;2023;39434
421;2023;39434
5473;2023;39434
422;2023;39434
442;2023;39434
443;2023;39434
446;2023;39434
452;2023;39434
794;2023;39434
9521;2023;39434
888;2023;39434
9749;2023;39434
894;2023;39434
21752;2023;39434
21753;2023;39434
21755;2023;39434
29815;2023;39434
1607;2023;39434
1608;2023;39434
1614;2023;39434
1615;2023;39434
43330;2023;39434
43331;2023;39434
55629;2023;39434
55644;2023;39434
39255;2023;39167
2135;2023;39255
3068;2023;2135
39256;2023;39167
156;2023;39256
407;2023;156
8847;2023;156
5567;2023;156
744;2023;156
749;2023;156
823;2023;156
824;2023;156
825;2023;156
827;2023;156
832;2023;156
833;2023;156
834;2023;156
835;2023;156
836;2023;156
838;2023;156
3378;2023;156
21745;2023;156
1593;2023;156
1682;2023;156
31562;2023;156
68088;2023;156
68095;2023;156
39257;2023;39168
159;2023;39257
1028;2023;159
1042;2023;159
1043;2023;159
13687;2023;159
13690;2023;159
13692;2023;159
3347;2023;159
14188;2023;159
27878;2023;27822
8485;2023;27878
2679;2023;8485
2680;2023;8485
2681;2023;8485
2682;2023;8485
2683;2023;8485
2684;2023;8485
919;2023;8485
924;2023;8485
3455;2023;8485
3456;2023;8485
3457;2023;8485
3458;2023;8485
3459;2023;8485
29816;2023;8485
4493;2023;8485
4494;2023;8485
4495;2023;8485
4496;2023;8485
4497;2023;8485
1474;2023;8485
27879;2023;27822
8486;2023;27879
8849;2023;8486
920;2023;8486
3181;2023;8486
3454;2023;8486
3460;2023;8486
6780;2023;8486
21750;2023;8486
67986;2023;8486
27880;2023;27822
8487;2023;27880
922;2023;8487
923;2023;8487
3183;2023;8487
925;2023;8487
3532;2023;8487
3537;2023;8487
3553;2023;8487
21751;2023;8487
1814;2023;8487
1815;2023;8487
1816;2023;8487
67985;2023;8487
51607;2023;27822
51804;2023;51607
921;2023;51804
3182;2023;51804
55663;2023;51804
55664;2023;51804
39262;2023;39170
2102;2023;39262
2576;2023;2102
3453;2023;2102
17921;2023;2102
17922;2023;2102
17923;2023;2102
17924;2023;2102
17925;2023;2102
17926;2023;2102
35454;2023;2102
35455;2023;2102
39263;2023;39170
123;2023;39263
362;2023;123
365;2023;123
366;2023;123
367;2023;123
530;2023;123
531;2023;123
572;2023;123
6037;2023;123
799;2023;123
807;2023;123
811;2023;123
812;2023;123
830;2023;123
831;2023;123
6173;2023;123
844;2023;123
873;2023;123
6289;2023;123
6330;2023;123
6331;2023;123
6409;2023;123
6411;2023;123
6412;2023;123
6415;2023;123
3519;2023;123
14169;2023;123
14173;2023;123
21747;2023;123
21748;2023;123
21749;2023;123
39264;2023;39170
8488;2023;39264
336;2023;8488
337;2023;8488
338;2023;8488
339;2023;8488
763;2023;8488
764;2023;8488
765;2023;8488
766;2023;8488
767;2023;8488
6193;2023;8488
858;2023;8488
6386;2023;8488
6387;2023;8488
6388;2023;8488
6389;2023;8488
3491;2023;8488
10350;2023;8488
14168;2023;8488
14172;2023;8488
51612;2023;39170
51805;2023;51612
353;2023;51805
354;2023;51805
355;2023;51805
356;2023;51805
357;2023;51805
358;2023;51805
359;2023;51805
360;2023;51805
361;2023;51805
363;2023;51805
364;2023;51805
12455;2023;51805
12456;2023;51805
469;2023;51805
470;2023;51805
471;2023;51805
472;2023;51805
474;2023;51805
2519;2023;51805
2520;2023;51805
522;2023;51805
525;2023;51805
2965;2023;51805
2966;2023;51805
792;2023;51805
801;2023;51805
802;2023;51805
803;2023;51805
804;2023;51805
805;2023;51805
806;2023;51805
808;2023;51805
828;2023;51805
829;2023;51805
6172;2023;51805
6182;2023;51805
6183;2023;51805
871;2023;51805
872;2023;51805
6288;2023;51805
6302;2023;51805
6303;2023;51805
6403;2023;51805
6404;2023;51805
6405;2023;51805
6406;2023;51805
6407;2023;51805
6408;2023;51805
6410;2023;51805
6413;2023;51805
6414;2023;51805
3512;2023;51805
3513;2023;51805
3514;2023;51805
3515;2023;51805
3516;2023;51805
3517;2023;51805
3518;2023;51805
3520;2023;51805
3521;2023;51805
3522;2023;51805
14166;2023;51805
14167;2023;51805
14170;2023;51805
14171;2023;51805
17932;2023;51805
17933;2023;51805
17934;2023;51805
17935;2023;51805
17936;2023;51805
17937;2023;51805
17938;2023;51805
17939;2023;51805
17940;2023;51805
17941;2023;51805
17942;2023;51805
21759;2023;51805
21760;2023;51805
21761;2023;51805
4892;2023;51805
4893;2023;51805
39266;2023;39171
2140;2023;39266
16358;2023;2140
2555;2023;2140
1029;2023;2140
25075;2023;2140
25076;2023;2140
3373;2023;2140
3377;2023;2140
3379;2023;2140
3380;2023;2140
3381;2023;2140
3382;2023;2140
21205;2023;2140
3384;2023;2140
3385;2023;2140
3386;2023;2140
3387;2023;2140
3388;2023;2140
3389;2023;2140
3390;2023;2140
6616;2023;2140
3391;2023;2140
3392;2023;2140
3393;2023;2140
13741;2023;2140
3394;2023;2140
3395;2023;2140
3399;2023;2140
3400;2023;2140
3401;2023;2140
39267;2023;39171
2142;2023;39267
2552;2023;2142
3348;2023;2142
3349;2023;2142
3350;2023;2142
10039;2023;2142
3351;2023;2142
3352;2023;2142
3353;2023;2142
3354;2023;2142
3355;2023;2142
3356;2023;2142
29247;2023;2142
3360;2023;2142
3366;2023;2142
3416;2023;2142
3417;2023;2142
3418;2023;2142
3419;2023;2142
3420;2023;2142
3421;2023;2142
3422;2023;2142
35450;2023;2142
55648;2023;2142
39268;2023;39171
2141;2023;39268
3357;2023;2141
3361;2023;2141
3364;2023;2141
29283;2023;2141
21227;2023;2141
3402;2023;2141
3403;2023;2141
3404;2023;2141
3405;2023;2141
3408;2023;2141
3409;2023;2141
3410;2023;2141
3411;2023;2141
3412;2023;2141
3414;2023;2141
3415;2023;2141
35449;2023;2141
68069;2023;2141
51616;2023;39171
39441;2023;51616
1020;2023;39441
1022;2023;39441
1031;2023;39441
1032;2023;39441
13688;2023;39441
55444;2023;39441
55445;2023;39441
55447;2023;39441
68070;2023;39441
68071;2023;39441
63848;2023;27823
64052;2023;63848
962;2023;64052
983;2023;64052
10356;2023;64052
10357;2023;64052
10370;2023;64052
10385;2023;64052
21645;2023;64052
21646;2023;64052
21647;2023;64052
21648;2023;64052
21649;2023;64052
21650;2023;64052
51423;2023;64052
51425;2023;64052
51426;2023;64052
51427;2023;64052
51428;2023;64052
51429;2023;64052
51430;2023;64052
27885;2023;27823
142;2023;27885
926;2023;142
927;2023;142
931;2023;142
933;2023;142
945;2023;142
966;2023;142
967;2023;142
980;2023;142
984;2023;142
989;2023;142
1003;2023;142
3543;2023;142
10335;2023;142
10336;2023;142
21651;2023;142
27887;2023;27823
8490;2023;27887
253;2023;8490
255;2023;8490
256;2023;8490
257;2023;8490
497;2023;8490
505;2023;8490
932;2023;8490
993;2023;8490
994;2023;8490
995;2023;8490
1000;2023;8490
3544;2023;8490
10324;2023;8490
10325;2023;8490
10326;2023;8490
10327;2023;8490
10328;2023;8490
10329;2023;8490
10330;2023;8490
10331;2023;8490
10351;2023;8490
10352;2023;8490
10353;2023;8490
10354;2023;8490
10355;2023;8490
10358;2023;8490
10359;2023;8490
10360;2023;8490
10361;2023;8490
10362;2023;8490
10363;2023;8490
27888;2023;27823
8491;2023;27888
10364;2023;8491
10365;2023;8491
10366;2023;8491
10367;2023;8491
10368;2023;8491
10369;2023;8491
10371;2023;8491
10372;2023;8491
10373;2023;8491
10374;2023;8491
10375;2023;8491
10376;2023;8491
10377;2023;8491
10380;2023;8491
10383;2023;8491
27889;2023;27823
2075;2023;27889
2810;2023;2075
2811;2023;2075
6125;2023;2075
6126;2023;2075
63853;2023;27824
139;2023;63853
813;2023;139
814;2023;139
1488;2023;139
1489;2023;139
1490;2023;139
1491;2023;139
1492;2023;139
1493;2023;139
1494;2023;139
1495;2023;139
1496;2023;139
1497;2023;139
1498;2023;139
1499;2023;139
1500;2023;139
1501;2023;139
1502;2023;139
1503;2023;139
1504;2023;139
1505;2023;139
1506;2023;139
1507;2023;139
1508;2023;139
1509;2023;139
1510;2023;139
1511;2023;139
1512;2023;139
1513;2023;139
1514;2023;139
1515;2023;139
1516;2023;139
1517;2023;139
1518;2023;139
4560;2023;139
1519;2023;139
1520;2023;139
1521;2023;139
1522;2023;139
1523;2023;139
1524;2023;139
1525;2023;139
1526;2023;139
1527;2023;139
27891;2023;27825
155;2023;27891
468;2023;155
27868;2023;27826
27965;2023;27868
481;2023;27965
573;2023;27965
713;2023;27965
714;2023;27965
875;2023;27965
896;2023;27965
897;2023;27965
901;2023;27965
902;2023;27965
3232;2023;27965
3233;2023;27965
1035;2023;27965
1036;2023;27965
1037;2023;27965
6560;2023;27965
6561;2023;27965
6564;2023;27965
6565;2023;27965
6566;2023;27965
6567;2023;27965
6568;2023;27965
3461;2023;27965
3462;2023;27965
3463;2023;27965
3464;2023;27965
3465;2023;27965
3466;2023;27965
3467;2023;27965
3468;2023;27965
3469;2023;27965
3470;2023;27965
3471;2023;27965
3505;2023;27965
3506;2023;27965
3523;2023;27965
3525;2023;27965
3527;2023;27965
3538;2023;27965
6781;2023;27965
6782;2023;27965
6783;2023;27965
6784;2023;27965
6785;2023;27965
6786;2023;27965
14109;2023;27965
14139;2023;27965
14140;2023;27965
14146;2023;27965
14147;2023;27965
14155;2023;27965
14156;2023;27965
14157;2023;27965
14158;2023;27965
14159;2023;27965
14160;2023;27965
14161;2023;27965
14162;2023;27965
14163;2023;27965
14164;2023;27965
1601;2023;27965
1602;2023;27965
27869;2023;27827
23703;2023;27869
2677;2023;23703
21764;2023;23703
21765;2023;23703
21766;2023;23703
21768;2023;23703
21772;2023;23703
21773;2023;23703
21774;2023;23703
25632;2023;23703
25633;2023;23703
39051;2023;23703
39276;2023;39164
39317;2023;39276
